2016-08-03 01:13:28,687 - INFO    - importlib._bootstrap - | #Instances | #Functions |    #Labels | Use CLI | Integrator |             Time (s) |  MAD Error |  MSE Error | MAD SLabel | MSE SLabel | MAD HLabel | MSE HLabel |
2016-08-03 11:05:21,243 - INFO    - importlib._bootstrap - |       1000 |         10 |          5 |    JAVA |        MVI | 2.06483541795751e+00 | 8.7628e-02 | 1.3695e-02 | 1.6600e-01 | 1.6600e-01 | 1.6600e-01 | 1.6600e-01 |
2016-08-03 11:05:35,843 - INFO    - importlib._bootstrap - |       1000 |         10 |          5 |    JAVA |         BI | 1.44876194929820e+01 | 9.8627e-03 | 1.5526e-04 | 1.7331e-02 | 8.4397e-03 | 1.1600e-02 | 1.1600e-02 |
2016-08-03 11:05:53,670 - INFO    - importlib._bootstrap - |       1000 |         10 |          5 |    JAVA |         LI | 1.77188405179768e+01 | 1.0303e-01 | 1.7570e-02 | 2.0482e-01 | 7.1210e-02 | 5.5800e-02 | 5.5800e-02 |
2016-08-03 11:05:59,169 - INFO    - importlib._bootstrap - |       1000 |         10 |         10 |     CLI |        MVI | 5.25510139198741e+00 | 5.3920e-02 | 5.0876e-03 | 1.1680e-01 | 1.1680e-01 | 1.1680e-01 | 1.1680e-01 |
2016-08-03 11:06:30,101 - INFO    - importlib._bootstrap - |       1000 |         10 |         10 |     CLI |         BI | 3.06651950139785e+01 | 1.0493e-02 | 1.8992e-04 | 2.9090e-02 | 1.4451e-02 | 1.9700e-02 | 1.9700e-02 |
2016-08-03 11:07:08,436 - INFO    - importlib._bootstrap - |       1000 |         10 |         10 |     CLI |         LI | 3.80721718220157e+01 | 1.0437e-01 | 1.7612e-02 | 2.5436e-01 | 1.0216e-01 | 1.1100e-01 | 1.1100e-01 |
2016-08-03 11:07:13,211 - INFO    - importlib._bootstrap - |       1000 |         10 |         10 |    JAVA |        MVI | 4.51873580296524e+00 | 5.1760e-02 | 6.6461e-03 | 1.0490e-01 | 1.0490e-01 | 1.0490e-01 | 1.0490e-01 |
2016-08-03 11:07:43,207 - INFO    - importlib._bootstrap - |       1000 |         10 |         10 |    JAVA |         BI | 2.97705246089608e+01 | 1.0996e-02 | 2.3827e-04 | 2.2448e-02 | 1.1656e-02 | 1.6100e-02 | 1.6100e-02 |
2016-08-03 11:08:19,090 - INFO    - importlib._bootstrap - |       1000 |         10 |         10 |    JAVA |         LI | 3.56481308490038e+01 | 8.7406e-02 | 1.3648e-02 | 2.1673e-01 | 8.2119e-02 | 6.7000e-02 | 6.7000e-02 |
2016-08-03 11:08:23,897 - INFO    - importlib._bootstrap - |       1000 |        100 |          1 |     CLI |        MVI | 4.61144834494917e+00 | 1.0422e-02 | 2.0084e-04 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
